batch_id,CollectorTankLevel,DifferentialPressure,DryerPressure,AgitatorPower,AgitatorTorque,AgitatorSpeed,JacketTemperatureSP,JacketTemperature,DryerTemperatureSP,DryerTemp,ClockTime
3,49.246,2.952,31.534,132.07,7.998,35.825,61.932,85.027,85.024,20.956,34
3,50.42,3.062,31.157,132.34,7.998,40.816,61.737,85.025,85.022,20.97,35
3,51.595,3.102,30.783,131.86,7.998,41.87,61.543,85.023,85.021,20.984,36
3,52.769,3.123,30.409,131.0,7.997,43.534,61.35,85.021,85.019,20.999,37
3,53.944,3.086,30.035,128.72,7.997,31.12,61.169,85.019,85.017,21.013,38
3,54.998,3.031,29.661,130.03,7.997,32.357,60.988,85.017,85.015,21.027,39
3,55.921,2.852,29.287,129.27,7.996,36.019,60.808,85.015,85.013,21.041,40
3,56.845,2.743,28.683,127.32,7.996,39.82,60.627,85.013,85.011,21.055,41
3,57.769,2.535,28.033,126.26,7.996,38.61,60.447,85.011,85.01,21.07,42
3,58.692,2.328,27.383,124.55,7.995,38.629,60.266,85.009,85.008,21.084,43
3,59.505,2.125,26.645,122.83,7.995,41.057,60.085,85.007,87.426,21.45,44
3,59.505,2.002,25.829,123.9,7.994,29.46,59.905,85.005,87.164,21.948,45
3,62.35,1.964,25.244,121.58,7.994,36.851,59.754,85.003,86.896,22.509,46
3,63.163,1.843,26.254,121.57,7.994,27.754,59.669,85.001,86.505,23.368,47
3,64.036,1.046,27.449,117.85,7.993,31.288,59.605,85.0,86.113,24.227,48
3,64.8,0.888,29.455,118.79,7.993,29.45,59.541,84.998,85.616,25.086,49
3,65.623,0.496,30.972,114.55,7.993,35.699,59.48,84.996,85.11,26.062,50
3,66.472,1.412,29.372,114.93,7.992,36.334,59.419,84.994,86.972,27.083,51
3,67.322,1.207,30.187,114.3,7.992,33.688,59.359,84.992,86.521,27.898,52
3,68.171,1.141,31.003,114.29,7.992,24.828,59.34,84.99,86.203,28.585,53
3,69.021,1.604,31.139,110.47,7.991,27.949,59.518,84.988,85.905,29.273,54
3,70.031,1.431,29.32,112.71,7.991,26.29,59.38,84.982,85.606,29.926,55
3,70.826,0.584,30.693,111.22,7.991,30.683,59.337,84.975,85.307,30.406,56
3,71.621,1.286,29.455,107.49,7.99,30.239,59.293,84.969,85.023,30.886,57
3,72.416,0.436,30.725,106.61,7.99,28.1,59.25,84.962,86.855,31.368,58
3,72.897,0.888,30.566,100.91,7.99,23.74,59.236,84.956,86.557,31.856,59
3,73.352,-0.096,29.289,102.97,7.989,23.722,59.227,84.95,86.259,32.506,60
3,73.576,0.241,29.396,95.639,7.989,20.476,59.217,84.943,85.96,33.19,61
3,73.866,-0.33,30.252,98.192,7.989,27.843,59.207,84.937,85.609,33.982,62
3,73.964,0.005,29.182,92.42,7.988,21.238,59.198,84.93,85.124,34.925,63
3,74.048,-0.469,31.008,93.548,7.988,24.925,59.188,84.924,86.545,35.946,64
3,74.137,-0.169,27.918,91.299,7.988,20.22,59.178,84.918,86.042,36.952,65
3,74.212,-0.549,32.345,89.976,26.882,26.335,59.169,84.911,85.55,37.987,66
3,74.28,-0.201,27.586,94.754,31.976,22.214,59.159,84.905,85.058,38.911,67
3,74.344,-0.453,32.653,88.289,31.978,23.953,59.149,84.898,85.796,41.112,68
3,74.401,-0.306,28.078,94.606,31.98,25.053,59.14,84.892,86.062,43.808,69
3,74.453,-0.312,34.285,87.06,31.982,21.211,59.13,84.886,86.221,46.487,70
3,74.483,-0.448,27.752,95.403,31.983,25.197,59.12,84.879,86.184,49.134,71
3,74.512,-0.024,33.024,87.484,31.985,25.077,59.111,84.873,86.143,51.781,72
3,74.542,-0.593,28.666,95.209,31.987,24.39,59.101,84.867,85.955,54.427,73
3,74.572,-0.042,28.608,92.459,31.99,23.1,59.092,84.86,85.75,57.074,74
3,74.602,-0.635,32.815,93.658,31.993,22.327,59.082,84.854,85.476,59.674,75
3,74.631,-0.42,26.672,98.142,31.995,30.274,59.072,84.847,85.255,62.109,76
3,74.659,-0.026,33.269,90.747,31.998,25.765,59.057,84.841,85.485,64.544,77
3,74.685,-0.538,29.252,98.711,32.001,29.07,59.034,84.835,85.241,66.979,78
3,74.711,-0.135,27.6,98.658,32.004,25.063,59.012,84.828,85.445,69.414,79
3,74.737,-0.52,33.778,95.993,32.006,26.3,58.989,84.822,85.277,71.849,80
3,74.763,-0.486,28.104,103.45,32.009,32.014,58.966,84.815,85.216,74.284,81
3,74.788,0.083,30.903,97.986,32.012,26.513,58.944,84.809,85.151,76.719,82
3,74.814,-0.827,31.533,104.48,32.014,27.206,58.921,84.803,85.084,79.043,83
3,74.84,-0.212,26.375,104.2,18.022,33.019,58.898,84.796,85.017,81.286,84
3,74.87,0.03,32.433,96.657,16.032,30.928,45.442,84.788,80.397,82.92,85
3,74.9,-1.099,31.845,102.19,15.994,26.555,80.193,59.629,59.066,84.206,86
3,74.931,-1.129,28.032,104.96,15.976,32.483,26.086,22.352,23.244,85.245,87
3,74.961,-0.992,31.233,98.261,15.958,24.597,-5.0,14.621,2.882,85.776,88
3,74.991,-1.213,30.932,103.71,15.94,32.247,-5.0,14.467,2.83,85.819,89
3,74.991,-1.286,113.29,105.46,15.922,34.29,0.0,14.288,2.805,85.736,90
3,74.991,-0.069,802.44,68.441,8.005,12.208,0.0,14.244,2.803,85.796,91
3,74.991,-0.067,802.61,70.869,8.004,13.651,0.0,14.2,2.801,85.096,92
3,74.991,-0.064,802.78,72.954,8.003,14.045,0.0,14.28,2.799,82.93,93
3,74.991,-0.062,802.96,74.091,8.002,15.483,0.0,14.558,2.798,80.699,94
3,74.991,-0.06,803.13,75.051,8.002,15.963,0.0,14.908,2.796,78.642,95
3,74.991,-0.058,803.3,75.706,8.001,16.11,0.0,15.222,2.794,76.747,96
3,74.991,-0.055,803.47,76.096,8.0,15.735,0.0,15.526,2.792,75.031,97
3,74.991,-0.053,803.64,76.629,7.999,16.481,0.0,15.751,2.791,73.316,98
3,74.991,-0.051,803.81,77.115,7.998,16.914,0.0,15.906,2.789,71.601,99
3,74.991,-0.049,803.98,76.943,7.997,16.169,0.0,15.713,2.787,70.578,100
3,74.991,-0.047,804.15,76.857,7.997,15.878,0.0,15.603,2.785,69.74,101
3,74.991,-0.044,803.94,76.621,7.996,17.294,0.0,15.708,2.783,68.742,102
3,74.991,-0.042,803.61,76.713,7.995,16.936,0.0,15.608,2.782,67.595,103
3,74.991,-0.04,803.28,75.709,7.994,16.046,0.0,15.418,2.78,66.438,104
3,74.991,-0.038,800.98,75.377,7.993,14.884,0.0,15.093,2.778,65.562,105
3,74.991,-0.035,801.29,74.801,7.992,15.932,0.0,14.761,2.776,64.846,106
3,74.991,-0.033,801.6,74.287,7.992,15.245,0.0,14.649,2.775,64.191,107
3,74.991,-0.031,800.97,73.773,7.991,15.014,0.0,14.536,2.773,63.165,108
3,74.991,-0.029,800.21,73.259,7.99,14.755,0.0,14.424,2.771,61.945,109
3,74.991,-0.026,800.43,72.757,7.989,14.539,0.0,14.312,2.769,60.725,110
3,74.991,-0.024,800.66,72.154,7.988,13.962,0.0,14.335,2.768,60.171,111
3,74.991,-0.022,800.88,71.492,7.988,13.583,0.0,14.387,2.766,59.622,112
3,74.991,-0.02,800.8,70.874,7.987,13.318,0.0,14.44,2.764,58.806,113
3,74.991,-0.017,800.27,70.618,7.986,12.782,0.0,14.584,2.762,58.005,114
3,74.991,-0.015,799.8,70.056,7.985,12.716,0.0,15.038,2.761,57.384,115
3,74.991,-0.013,799.81,69.642,7.984,12.212,0.0,15.233,2.759,56.763,116
3,74.991,-0.011,799.82,69.268,7.983,12.488,0.0,15.335,2.757,56.302,117
3,74.991,-0.008,799.83,68.997,7.983,11.817,0.0,15.437,2.755,55.842,118
3,74.991,-0.006,799.83,68.736,7.982,12.24,0.0,15.536,2.754,55.382,119
3,74.991,-0.004,799.84,68.127,7.981,11.563,0.0,15.595,2.752,54.922,120
3,74.991,-0.002,799.85,67.769,7.98,11.05,0.0,15.511,2.75,54.415,121
3,74.991,0.001,799.85,67.632,7.979,11.239,0.0,15.427,2.748,53.753,122
3,74.991,0.003,799.86,67.27,7.978,10.713,0.0,15.148,2.746,53.201,123
3,74.991,0.005,799.87,66.817,7.978,10.697,0.0,14.866,2.745,52.63,124
3,74.991,0.007,799.88,66.597,7.977,10.7,0.0,14.865,2.743,51.968,125
3,74.991,0.008,799.88,66.291,7.976,10.026,0.0,14.904,2.741,51.291,126
3,74.991,0.009,799.89,65.914,7.975,10.104,0.0,14.944,2.739,50.596,127
3,74.991,0.01,799.9,65.552,7.974,10.251,0.0,14.983,2.738,49.847,128
3,74.991,0.01,798.87,62.897,47.92,6.044,0.0,15.235,2.736,49.495,129
3,74.991,0.011,795.59,62.312,47.962,5.369,0.0,15.185,2.734,48.83,130
3,74.991,0.009,799.83,61.869,47.964,4.093,0.0,15.032,2.732,47.388,131
3,74.991,-0.097,799.96,61.444,47.966,3.463,0.0,14.857,2.731,45.945,132
3,74.991,-0.055,798.64,61.318,47.968,3.761,0.0,14.643,2.729,44.507,133
3,74.991,-0.037,799.68,61.191,47.97,3.104,0.0,14.43,2.727,43.087,134
3,74.991,-0.041,800.07,61.064,47.972,2.597,0.0,14.526,2.725,41.592,135
3,74.991,-0.044,800.76,60.96,47.974,2.338,0.0,14.837,2.724,39.813,136
3,74.991,-0.047,799.58,60.869,47.976,2.463,0.0,14.789,2.722,37.541,137
3,74.991,-0.05,769.1,37.754,-0.223,-0.056,0.0,14.741,2.72,35.188,138
4,0.0,-0.149,70.519,163.46,8.072,49.384,87.086,22.127,48.562,12.689,0
4,0.097,-0.433,29.6,173.91,8.093,51.966,100.0,44.922,75.763,14.6,1
4,0.686,-0.393,30.195,170.62,8.073,48.459,100.0,62.789,86.358,15.501,2
4,1.389,-0.324,30.791,166.75,8.053,45.811,100.0,78.555,85.881,16.49,3
4,2.258,-0.232,31.552,165.27,8.033,43.697,76.432,87.858,85.418,17.573,4
4,3.186,-0.139,32.639,164.4,8.027,49.616,53.182,85.094,84.955,18.359,5
4,4.336,-0.046,33.726,162.25,8.027,60.382,56.646,82.72,84.722,18.865,6
4,5.533,0.047,34.432,161.4,8.027,60.698,70.368,83.054,84.579,19.276,7
4,6.731,0.082,34.369,160.01,8.026,62.694,70.421,84.54,84.437,19.624,8
4,7.928,0.111,34.306,160.83,8.026,45.592,63.238,84.63,84.294,19.89,9
4,9.129,0.133,34.243,157.9,8.026,44.441,61.141,84.05,84.151,20.06,10
4,10.468,0.149,34.18,157.61,8.026,61.462,63.616,83.807,84.295,20.141,11
4,11.78,0.165,34.117,155.3,8.025,51.396,65.204,83.944,86.528,20.172,12
4,13.081,0.182,34.053,154.88,8.025,48.163,64.245,84.137,86.523,20.203,13
4,14.405,0.198,33.99,154.03,8.025,44.776,63.103,84.146,86.517,20.233,14
4,15.728,0.214,33.927,152.34,8.025,51.38,63.04,84.14,86.511,20.264,15
4,17.051,0.232,33.864,151.23,8.024,45.703,63.456,84.133,86.505,20.295,16
4,18.381,0.251,33.801,151.44,8.024,50.497,63.39,84.127,86.499,20.311,17
4,19.713,0.269,33.737,150.3,8.024,47.551,63.189,84.121,86.494,20.318,18
4,21.049,0.288,33.674,148.35,8.024,52.849,62.762,84.114,86.488,20.326,19
4,22.355,0.319,33.611,147.56,8.023,47.985,62.742,84.108,86.482,20.333,20
4,23.708,0.35,33.548,146.23,8.023,49.579,62.722,84.101,86.476,20.34,21
4,25.007,0.38,33.485,146.55,8.023,48.525,62.702,84.095,86.47,20.348,22
4,26.307,0.41,33.421,146.24,8.022,45.403,62.682,84.089,86.465,20.355,23
4,27.61,0.441,33.358,144.45,8.022,35.978,62.662,84.082,86.459,20.362,24
4,28.919,0.497,33.295,143.56,8.022,41.295,62.642,84.076,86.453,20.37,25
4,30.222,0.549,33.232,141.23,8.022,39.373,62.621,84.069,86.447,20.377,26
4,31.481,0.598,33.169,142.04,8.021,39.441,62.551,84.063,86.441,20.384,27
4,32.721,0.645,33.105,140.7,8.021,45.483,62.126,84.061,86.435,20.392,28
4,33.961,0.692,33.042,140.1,8.021,43.461,61.938,84.059,86.43,20.399,29
4,35.202,0.732,32.979,137.45,8.021,41.454,61.894,84.057,86.424,20.406,30
4,36.442,0.773,32.916,138.28,8.02,39.883,61.849,84.055,86.418,20.414,31
4,37.682,0.826,32.853,139.35,8.02,43.152,61.805,84.053,86.412,20.421,32
4,38.914,0.882,32.789,138.26,8.02,40.266,61.745,84.051,86.406,20.428,33
4,40.075,0.938,32.726,136.97,8.019,39.488,61.591,84.049,86.401,20.436,34
4,41.233,0.993,32.663,137.18,8.019,41.78,61.436,84.047,86.395,20.443,35
4,42.392,1.049,32.6,136.62,8.019,38.192,61.312,84.045,86.389,20.45,36
4,43.55,1.105,32.537,135.15,8.019,40.033,61.21,84.043,86.383,20.458,37
4,44.763,1.15,32.367,135.81,8.018,42.278,61.028,84.041,86.377,20.465,38
4,45.799,1.137,31.955,135.27,8.018,41.868,61.092,84.039,86.372,20.472,39
4,46.843,1.125,31.542,135.09,8.018,42.948,60.959,84.036,86.366,20.48,40
4,47.879,1.112,31.13,135.19,8.018,44.3,60.719,84.034,86.36,20.487,41
4,48.919,1.099,30.718,135.37,8.017,45.153,60.555,84.032,86.354,20.494,42
4,49.894,1.087,30.235,132.62,8.017,37.956,60.402,84.03,86.348,20.502,43
4,50.838,1.043,29.73,133.21,8.017,34.167,60.249,84.028,86.256,20.712,44
4,51.74,0.959,29.226,133.03,8.016,46.714,60.096,84.026,86.072,20.983,45
4,52.602,0.899,28.722,132.72,8.016,39.398,59.991,84.024,85.889,21.434,46
4,53.493,0.843,28.241,131.66,8.016,42.619,59.931,84.022,85.673,21.939,47
4,54.384,0.855,27.763,130.08,8.016,36.563,59.87,84.02,85.386,22.527,48
4,55.276,0.868,27.284,130.77,8.015,40.593,59.759,84.018,85.1,23.111,49
4,56.184,0.88,26.806,129.91,8.015,39.581,59.599,84.017,84.809,23.695,50
4,57.245,0.892,27.211,127.57,8.015,30.465,59.537,84.015,84.499,24.279,51
4,58.323,0.888,27.632,127.77,8.015,36.532,59.513,84.014,84.189,24.929,52
4,59.455,0.818,28.053,126.92,8.014,37.775,59.489,84.013,86.188,25.64,53
4,59.455,0.486,28.475,127.06,8.014,37.009,59.464,84.011,85.818,26.351,54
4,62.318,0.754,29.51,124.97,8.014,32.668,59.44,84.01,85.448,27.061,55
4,63.231,0.363,30.843,124.26,8.014,31.337,59.416,84.008,85.078,27.772,56
4,64.152,0.295,32.429,124.76,8.013,35.31,59.391,84.007,84.703,28.512,57
4,65.323,0.731,29.557,123.11,8.013,33.954,59.372,84.006,84.316,29.258,58
4,66.625,0.741,29.666,122.73,8.013,33.193,59.358,84.004,84.367,29.867,59
4,67.947,0.75,29.774,122.24,8.012,27.496,59.344,84.003,85.923,30.383,60
4,69.261,0.76,29.883,121.7,8.012,37.728,59.32,83.997,85.711,30.795,61
4,70.592,0.769,29.992,120.16,8.012,30.363,59.296,83.991,85.498,31.183,62
4,71.967,0.778,30.1,119.19,8.012,33.736,59.273,83.985,85.286,31.572,63
4,73.342,0.777,30.209,119.8,8.011,37.575,59.249,83.979,85.074,31.961,64
4,74.698,0.775,30.318,116.73,8.011,32.389,59.225,83.973,84.88,32.349,65
4,75.931,0.773,30.426,115.72,8.011,33.627,59.202,83.967,84.708,32.72,66
4,77.164,0.529,30.775,114.96,8.011,29.024,59.178,83.961,84.536,33.066,67
4,78.397,0.984,29.057,116.07,8.01,35.625,59.214,83.955,84.363,33.411,68
4,79.63,0.47,29.879,115.52,8.01,30.572,59.239,83.95,84.191,33.757,69
4,80.66,0.752,31.224,110.04,8.01,32.075,59.157,83.947,84.019,34.103,70
4,81.609,0.281,29.459,111.92,8.009,28.901,59.15,83.943,85.763,34.449,71
4,82.164,0.4,28.702,107.93,8.009,32.881,59.142,83.94,85.539,35.012,72
4,82.621,-0.637,33.037,107.8,8.009,26.145,59.135,83.937,85.315,35.604,73
4,83.078,-0.114,27.776,105.89,8.009,33.649,59.128,83.933,84.962,36.197,74
4,83.421,0.105,30.76,97.194,8.008,20.503,59.12,83.93,84.6,36.815,75
4,83.579,-0.745,31.506,103.69,8.008,24.984,59.113,83.926,84.238,37.592,76
4,83.735,-0.499,28.207,103.19,8.008,27.027,59.106,83.923,85.587,38.491,77
4,83.892,-0.438,33.312,95.259,8.008,25.45,59.098,83.92,85.165,39.315,78
4,83.962,-0.444,28.047,100.57,8.007,20.003,59.091,83.916,84.743,40.132,79
4,84.008,-0.184,31.292,92.684,8.007,21.088,59.084,83.913,84.361,40.914,80
4,84.054,-0.649,29.99,100.29,8.007,26.942,59.076,83.91,85.356,41.685,81
4,84.094,-0.428,26.594,96.185,8.006,27.032,59.069,83.906,85.24,42.456,82
4,84.133,-0.268,32.877,87.544,8.006,22.446,59.062,83.903,84.872,43.236,83
4,84.172,-0.692,29.73,99.119,8.006,27.507,59.054,83.9,84.504,43.964,84
4,84.212,-0.594,26.567,97.338,8.006,27.273,59.047,83.896,84.136,44.673,85
4,84.225,-0.138,32.318,85.938,8.005,16.255,59.04,83.893,85.236,45.469,86
4,84.228,-0.641,30.864,90.049,30.592,24.389,59.032,83.89,84.921,46.014,87
4,84.232,-0.517,26.785,94.481,32.014,24.971,59.025,83.886,84.62,46.619,88
4,84.236,0.069,32.031,85.547,32.015,21.195,59.018,83.883,84.224,47.994,89
4,84.239,-0.639,31.354,91.885,32.015,26.581,59.01,83.88,84.465,49.79,90
4,84.243,-0.453,27.582,95.791,32.014,28.803,59.003,83.876,84.727,51.767,91
4,84.247,-0.269,33.909,87.956,32.013,19.488,58.995,83.873,84.834,53.887,92
4,84.25,-0.684,29.427,96.439,32.012,28.604,58.988,83.87,84.813,56.049,93
4,84.254,-0.121,29.246,94.945,32.011,25.141,58.981,83.866,84.69,58.211,94
4,84.258,-0.46,34.471,92.445,32.01,24.227,58.975,83.863,84.483,60.404,95
4,84.261,-0.551,28.57,100.45,32.009,25.151,58.97,83.86,84.197,62.617,96
4,84.265,-0.015,29.71,94.981,32.008,23.155,58.966,83.856,84.523,64.856,97
4,84.269,-0.58,32.002,99.004,32.007,27.207,58.961,83.853,84.46,67.363,98
4,84.272,-0.264,27.848,103.04,32.007,30.772,58.956,83.849,84.082,70.151,99
4,84.276,-0.281,34.588,96.989,32.006,25.997,58.952,83.846,84.257,72.576,100
4,84.28,-0.381,27.79,105.68,32.005,27.72,58.947,83.843,84.193,75.001,101
4,84.295,0.08,29.501,102.66,32.004,31.485,58.942,83.839,84.115,77.572,102
4,84.311,-0.465,32.299,104.53,32.003,33.021,58.938,83.836,84.037,79.826,103
4,84.327,-0.453,28.427,104.49,15.966,26.787,51.165,83.833,80.865,81.793,104
4,84.343,-0.072,31.141,99.186,15.967,30.152,77.666,57.58,61.764,82.859,105
4,84.359,-1.197,31.318,104.47,15.968,33.041,23.765,33.357,30.174,83.792,106
4,84.375,-1.195,26.805,107.19,15.968,34.394,-5.0,17.651,5.922,84.521,107
4,84.425,-0.93,28.001,101.72,15.969,27.652,-5.0,17.847,5.921,84.669,108
4,84.49,-0.985,34.615,100.76,15.97,31.299,-5.0,17.777,5.919,84.607,109
4,84.49,-0.044,803.95,69.99,8.054,12.784,0.0,17.696,5.918,84.544,110
4,84.49,-0.038,808.23,72.977,8.018,13.92,0.0,17.267,5.917,83.972,111
4,84.49,-0.038,808.13,75.241,8.018,15.815,0.0,16.838,5.916,82.431,112
4,84.49,-0.038,808.02,77.083,8.018,16.073,0.0,16.464,5.915,80.405,113
4,84.49,-0.038,807.92,80.074,8.018,17.689,0.0,16.341,5.914,78.807,114
4,84.49,-0.038,807.82,79.412,8.017,18.915,0.0,16.199,5.912,77.006,115
4,84.49,-0.038,807.71,82.172,8.017,16.763,0.0,16.047,5.911,75.206,116
4,84.49,-0.038,807.61,83.446,8.017,18.329,0.0,16.068,5.91,73.705,117
4,84.49,-0.038,807.5,82.987,8.017,19.328,0.0,16.216,5.909,72.424,118
4,84.49,-0.038,807.4,85.045,8.016,18.562,0.0,16.292,5.908,71.246,119
4,84.49,-0.038,807.3,84.544,8.016,19.641,0.0,16.349,5.907,70.134,120
4,84.49,-0.037,807.19,85.941,8.016,18.893,0.0,16.406,5.905,69.284,121
4,84.49,-0.037,807.09,84.761,8.016,17.536,0.0,16.504,5.904,68.204,122
4,84.49,-0.037,806.92,84.883,8.015,18.296,0.0,16.69,5.903,67.396,123
4,84.49,-0.037,806.76,85.031,8.015,20.448,0.0,16.877,5.902,66.54,124
4,84.49,-0.037,806.59,82.443,8.015,18.801,0.0,17.064,5.901,65.973,125
4,84.49,-0.037,806.43,84.177,8.015,17.91,0.0,17.204,5.899,65.639,126
4,84.49,-0.037,806.26,80.748,8.014,18.578,0.0,17.002,5.898,65.186,127
4,84.49,-0.037,806.1,82.852,8.014,19.114,0.0,16.806,5.897,64.825,128
4,84.49,-0.037,805.93,81.791,8.014,17.387,0.0,16.871,5.896,64.276,129
4,84.49,-0.037,805.77,80.811,8.014,17.086,0.0,16.937,5.895,63.571,130
4,84.49,-0.036,805.6,81.74,8.013,17.637,0.0,16.991,5.894,62.763,131
4,84.49,-0.036,805.55,79.454,8.013,17.463,0.0,17.02,5.892,62.039,132
4,84.49,-0.036,805.68,80.287,8.013,16.194,0.0,17.049,5.891,61.591,133
4,84.49,-0.036,805.81,78.752,8.013,15.992,0.0,17.078,5.89,61.059,134
4,84.49,-0.036,805.94,77.063,8.012,15.308,0.0,17.108,5.889,60.26,135
4,84.49,-0.036,806.07,76.097,8.012,16.284,0.0,17.137,5.888,59.583,136
4,84.49,-0.036,806.2,76.368,8.012,14.472,0.0,17.133,5.887,58.828,137
4,84.49,-0.036,806.33,74.935,8.012,15.362,0.0,17.061,5.885,57.901,138
4,84.49,-0.036,806.46,74.69,8.011,15.134,0.0,16.977,5.884,57.229,139
4,84.49,-0.036,806.59,74.189,8.011,15.382,0.0,16.784,5.883,56.986,140
4,84.49,-0.035,806.69,73.74,8.011,14.493,0.0,16.75,5.882,56.627,141
4,84.49,-0.035,806.41,73.588,8.011,13.545,0.0,16.735,5.881,56.269,142
4,84.49,-0.035,806.13,72.696,8.01,13.438,0.0,16.72,5.879,55.781,143
4,84.49,-0.035,805.85,72.035,8.01,14.322,0.0,16.706,5.878,55.388,144
4,84.49,-0.035,805.58,71.532,8.01,14.093,0.0,16.691,5.877,55.089,145
4,84.49,-0.035,788.77,71.114,8.01,13.267,0.0,16.676,5.876,54.79,146
4,84.49,-0.035,807.63,65.106,47.831,8.997,0.0,16.661,5.875,54.972,147
4,84.49,-0.035,807.59,64.508,47.966,8.006,0.0,16.704,5.874,54.797,148
4,84.49,-0.035,807.56,64.402,47.968,8.408,0.0,16.976,5.872,54.266,149
4,84.49,-0.034,807.52,64.296,47.971,8.365,0.0,17.278,5.871,53.941,150
4,84.49,-0.034,807.48,64.19,47.973,7.88,0.0,17.696,5.87,53.528,151
4,84.49,-0.034,807.44,64.1,47.975,8.601,0.0,17.993,5.869,53.319,152
4,84.49,-0.034,807.4,64.014,47.977,7.795,0.0,17.92,5.868,52.751,153
4,84.49,-0.034,807.36,63.928,47.98,7.954,0.0,17.847,5.867,52.358,154
4,84.49,-0.034,807.33,63.842,47.982,8.042,0.0,17.667,5.865,52.088,155
4,84.49,-0.034,807.29,63.756,47.984,7.807,0.0,17.465,5.864,51.817,156
4,84.49,-0.034,807.25,63.737,47.987,8.059,0.0,17.43,5.863,51.546,157
4,84.49,-0.034,807.21,63.733,47.989,8.364,0.0,17.476,5.862,51.26,158
4,84.49,-0.034,785.11,63.224,47.991,7.224,0.0,17.522,5.861,51.054,159
4,84.49,-0.033,805.73,63.001,47.993,6.817,0.0,17.699,5.859,51.003,160
4,84.49,-0.033,805.92,62.884,47.996,6.979,0.0,17.547,5.858,50.952,161
4,84.49,-0.033,782.18,62.392,47.998,5.421,0.0,17.374,5.857,50.536,162
4,84.49,-0.033,806.69,61.937,48.0,5.895,0.0,17.318,5.856,49.868,163
4,84.49,-0.033,807.13,61.754,48.002,5.587,0.0,17.411,5.855,49.2,164
4,84.49,-0.033,805.57,61.209,48.005,4.394,0.0,17.363,5.854,48.532,165
4,84.49,-0.033,806.88,61.121,48.007,4.35,0.0,17.315,5.852,47.834,166
4,84.49,-0.033,806.83,61.034,48.009,4.475,0.0,17.267,5.851,46.762,167
4,84.49,-0.033,806.15,60.822,48.012,3.163,0.0,17.176,5.85,45.691,168
4,84.49,-0.033,807.01,60.482,48.014,2.878,0.0,17.026,5.849,44.334,169
4,84.49,-0.032,806.72,60.36,48.016,2.818,0.0,16.875,5.848,42.6,170
4,84.49,-0.032,782.19,6.162,-0.254,-0.038,2.911,16.756,17.73,40.698,171
5,0.0,-1.45,33.183,175.49,8.135,66.562,99.993,32.295,70.76,15.943,0
5,0.674,-1.45,33.877,170.96,8.071,65.925,99.976,50.692,82.572,17.16,1
5,1.578,-1.45,34.57,169.28,8.067,53.654,99.958,67.354,86.594,18.093,2
5,2.482,-1.45,35.466,168.49,8.063,50.586,99.941,82.532,86.014,19.249,3
5,3.54,-1.45,36.724,165.89,8.059,53.942,68.409,87.123,85.435,20.357,4
5,4.888,-1.45,37.982,163.09,8.056,62.971,55.665,83.976,85.135,21.051,5
5,6.236,-1.45,39.116,164.35,8.052,47.667,66.969,82.768,84.875,21.498,6
5,7.698,-1.45,39.055,161.94,8.048,53.759,73.31,84.055,84.729,21.766,7
5,9.286,-1.45,38.994,160.22,8.045,55.913,67.792,84.529,84.582,21.898,8
5,10.874,-1.45,38.932,160.79,8.041,52.641,63.609,84.198,84.572,22.03,9
5,12.462,-1.45,38.871,159.65,8.04,45.447,64.678,83.869,84.564,22.162,10
5,14.05,-1.45,38.81,158.16,8.04,52.266,66.924,83.972,84.555,22.294,11
5,15.634,-1.45,38.749,156.22,8.039,44.775,66.625,84.033,84.546,22.426,12
5,17.27,-1.45,38.687,155.41,8.038,47.414,65.241,84.034,84.537,22.45,13
5,18.912,-1.45,38.626,152.94,8.038,51.744,64.929,84.035,84.529,22.469,14
5,20.544,-1.45,38.565,150.49,8.037,47.702,65.688,84.036,84.52,22.487,15
5,22.155,-1.45,38.504,150.12,8.036,40.739,66.093,84.036,84.511,22.506,16
5,23.783,-1.45,38.442,148.99,8.036,50.928,65.663,84.037,84.503,22.525,17
5,25.417,-1.45,38.381,148.44,8.035,47.22,65.415,84.038,84.494,22.543,18
5,27.046,-1.45,38.32,146.78,8.034,47.256,65.497,84.038,84.485,22.562,19
5,28.672,-1.45,38.259,146.08,8.034,46.749,65.567,84.039,84.476,22.581,20
5,30.284,-1.45,38.197,145.19,8.033,49.07,65.623,84.04,84.468,22.6,21
5,31.927,-1.45,38.136,141.9,8.032,36.875,65.68,84.04,84.459,22.592,22
5,33.562,-1.45,38.075,142.1,8.032,36.397,65.862,84.041,84.45,22.584,23
5,35.175,-1.45,38.014,139.79,8.031,46.028,65.851,84.042,84.442,22.575,24
5,36.845,-1.45,37.952,138.63,8.03,44.671,65.409,84.042,84.433,22.567,25
5,38.398,-1.45,37.891,138.93,8.03,45.179,65.167,84.043,84.424,22.558,26
5,39.98,-1.45,37.83,137.78,8.029,39.275,65.192,84.044,84.415,22.55,27
5,41.545,-1.45,37.769,136.27,8.029,43.073,64.998,84.044,84.407,22.541,28
5,43.028,-1.45,37.708,133.74,8.028,36.87,64.491,84.045,84.398,22.533,29
5,44.54,-1.45,37.646,133.38,8.027,42.307,64.436,84.046,84.389,22.524,30
5,46.079,-1.45,37.585,132.27,8.027,37.746,64.382,84.046,84.381,22.516,31
5,47.578,-1.45,37.524,132.61,8.026,36.991,64.328,84.047,84.372,22.507,32
5,48.915,-1.45,37.463,130.53,8.025,39.762,64.274,84.048,84.363,22.499,33
